PRICEEACH,PRODUCTLINE,MSRP,COUNTRY,DEALSIZE,YEAR,MONTH,WEEKDAY,IS_HOLIDAY,QUANTITYORDERED
34.47,Vintage Cars,41.0,USA,Small,2003.0,1.0,0.0,False,49.0
34.47,Vintage Cars,41.0,UK,Small,2003.0,3.0,1.0,False,48.0
33.23,Vintage Cars,41.0,USA,Small,2003.0,5.0,2.0,False,46.0
38.98,Vintage Cars,41.0,USA,Small,2003.0,9.0,4.0,False,26.0
38.98,Vintage Cars,41.0,USA,Small,2003.0,10.0,5.0,False,37.0
33.23,Vintage Cars,41.0,Italy,Small,2003.0,11.0,2.0,False,35.0
42.26,Vintage Cars,41.0,USA,Small,2003.0,11.0,2.0,False,23.0
41.03,Vintage Cars,41.0,Australia,Small,2003.0,11.0,4.0,False,22.0
33.23,Vintage Cars,41.0,USA,Small,2003.0,12.0,1.0,False,39.0
34.88,Vintage Cars,41.0,Spain,Small,2004.0,1.0,0.0,False,44.0
43.9,Vintage Cars,41.0,France,Small,2004.0,3.0,1.0,False,27.0
36.93,Vintage Cars,41.0,USA,Small,2004.0,4.0,1.0,False,46.0
41.85,Vintage Cars,41.0,Italy,Small,2004.0,8.0,1.0,False,33.0
40.62,Vintage Cars,41.0,Singapore,Small,2004.0,9.0,2.0,False,33.0
40.21,Vintage Cars,41.0,Spain,Small,2004.0,10.0,2.0,False,24.0
35.29,Vintage Cars,41.0,USA,Small,2004.0,10.0,3.0,False,31.0
77.24,Vintage Cars,41.0,UK,Medium,2004.0,11.0,2.0,False,41.0
97.44,Vintage Cars,41.0,USA,Small,2004.0,11.0,0.0,False,22.0
37.34,Vintage Cars,41.0,USA,Small,2005.0,1.0,2.0,False,46.0
95.03,Vintage Cars,41.0,Spain,Medium,2005.0,2.0,2.0,False,43.0
36.93,Vintage Cars,41.0,Japan,Small,2005.0,4.0,4.0,False,15.0
43.49,Vintage Cars,41.0,Australia,Small,2005.0,5.0,6.0,False,15.0
100.0,Classic Cars,118.0,Spain,Small,2003.0,1.0,4.0,False,26.0
100.0,Classic Cars,118.0,USA,Medium,2003.0,4.0,4.0,False,44.0
96.99,Classic Cars,118.0,USA,Small,2003.0,6.0,1.0,False,20.0
94.62,Classic Cars,118.0,Finland,Medium,2003.0,8.0,4.0,False,40.0
100.0,Classic Cars,118.0,Australia,Small,2003.0,9.0,3.0,False,23.0
99.36,Classic Cars,118.0,Singapore,Small,2003.0,10.0,2.0,False,24.0
100.0,Classic Cars,118.0,Italy,Small,2003.0,11.0,3.0,False,29.0
100.0,Classic Cars,118.0,Spain,Medium,2003.0,11.0,4.0,False,49.0
100.0,Classic Cars,118.0,USA,Medium,2003.0,11.0,1.0,False,34.0
100.0,Classic Cars,118.0,USA,Small,2003.0,12.0,1.0,False,28.0
100.0,Classic Cars,118.0,Ireland,Medium,2004.0,2.0,3.0,False,37.0
100.0,Classic Cars,118.0,Germany,Medium,2004.0,3.0,0.0,False,45.0
100.0,Classic Cars,118.0,Spain,Medium,2004.0,5.0,2.0,False,46.0
100.0,Classic Cars,118.0,USA,Medium,2004.0,7.0,1.0,False,22.0
100.0,Classic Cars,118.0,USA,Medium,2004.0,8.0,4.0,False,39.0
100.0,Classic Cars,118.0,USA,Medium,2004.0,9.0,2.0,False,27.0
100.0,Classic Cars,118.0,USA,Medium,2004.0,10.0,2.0,False,36.0
100.0,Classic Cars,118.0,Denmark,Medium,2004.0,10.0,4.0,False,38.0
100.0,Classic Cars,118.0,Norway,Medium,2004.0,11.0,4.0,False,44.0
100.0,Classic Cars,118.0,France,Medium,2004.0,11.0,5.0,False,31.0
100.0,Classic Cars,118.0,USA,Medium,2004.0,12.0,2.0,False,23.0
100.0,Classic Cars,118.0,France,Small,2004.0,12.0,2.0,False,22.0
50.32,Classic Cars,118.0,USA,Small,2005.0,1.0,6.0,False,28.0
93.91,Classic Cars,118.0,Spain,Small,2005.0,2.0,1.0,False,21.0
100.0,Classic Cars,118.0,Spain,Medium,2005.0,3.0,1.0,False,37.0
100.0,Classic Cars,118.0,Spain,Medium,2005.0,5.0,1.0,False,31.0
100.0,Vintage Cars,97.0,Norway,Small,2003.0,1.0,2.0,False,25.0
86.68,Vintage Cars,97.0,USA,Small,2003.0,3.0,1.0,False,26.0
100.0,Vintage Cars,97.0,Spain,Medium,2003.0,5.0,2.0,False,34.0
100.0,Vintage Cars,97.0,Australia,Medium,2003.0,7.0,2.0,False,29.0
90.57,Vintage Cars,97.0,USA,Small,2003.0,9.0,4.0,False,20.0
91.55,Vintage Cars,97.0,USA,Medium,2003.0,10.0,0.0,False,42.0
100.0,Vintage Cars,97.0,Italy,Small,2003.0,11.0,2.0,False,22.0
100.0,Vintage Cars,97.0,USA,Medium,2003.0,11.0,3.0,False,47.0
100.0,Vintage Cars,97.0,Australia,Small,2003.0,11.0,4.0,False,20.0
97.39,Vintage Cars,97.0,Canada,Medium,2003.0,12.0,4.0,False,33.0
90.57,Vintage Cars,97.0,USA,Medium,2004.0,1.0,3.0,False,39.0
100.0,Vintage Cars,97.0,USA,Medium,2004.0,3.0,2.0,False,33.0
86.68,Vintage Cars,97.0,Spain,Medium,2004.0,4.0,3.0,False,40.0
78.89,Vintage Cars,97.0,USA,Medium,2004.0,6.0,0.0,False,46.0
97.39,Vintage Cars,97.0,Austria,Medium,2004.0,7.0,4.0,False,48.0
78.89,Vintage Cars,97.0,Italy,Small,2004.0,8.0,1.0,False,21.0
100.0,Vintage Cars,97.0,USA,Medium,2004.0,9.0,1.0,False,45.0
100.0,Vintage Cars,97.0,France,Medium,2004.0,10.0,0.0,False,33.0
100.0,Vintage Cars,97.0,USA,Medium,2004.0,10.0,3.0,False,44.0
100.0,Vintage Cars,97.0,USA,Medium,2004.0,11.0,4.0,False,33.0
100.0,Vintage Cars,97.0,USA,Medium,2004.0,11.0,3.0,False,39.0
50.31,Vintage Cars,97.0,Spain,Small,2004.0,11.0,0.0,True,39.0
100.0,Vintage Cars,97.0,Spain,Medium,2004.0,12.0,4.0,False,41.0
86.92,Vintage Cars,97.0,USA,Medium,2005.0,1.0,3.0,False,40.0
100.0,Vintage Cars,97.0,USA,Medium,2005.0,2.0,3.0,False,33.0
78.89,Vintage Cars,97.0,Belgium,Small,2005.0,5.0,0.0,False,28.0
63.76,Planes,72.0,Italy,Small,2003.0,2.0,0.0,False,26.0
85.49,Planes,72.0,Australia,Small,2003.0,4.0,1.0,False,29.0
77.52,Planes,72.0,Spain,Medium,2003.0,6.0,4.0,False,46.0
84.77,Planes,72.0,USA,Small,2003.0,8.0,0.0,False,33.0
78.25,Planes,72.0,USA,Medium,2003.0,10.0,1.0,False,48.0
71.0,Planes,72.0,Japan,Small,2004.0,1.0,0.0,True,40.0
74.62,Planes,72.0,Australia,Small,2004.0,2.0,4.0,False,23.0
81.14,Planes,72.0,Canada,Medium,2004.0,4.0,4.0,False,40.0
74.62,Planes,72.0,USA,Small,2004.0,5.0,1.0,False,37.0
75.35,Planes,72.0,USA,Small,2004.0,6.0,0.0,False,24.0
62.31,Planes,72.0,France,Small,2004.0,7.0,4.0,False,27.0
71.0,Planes,72.0,Norway,Small,2004.0,8.0,5.0,False,21.0
72.45,Planes,72.0,Ireland,Small,2004.0,9.0,3.0,False,23.0
83.32,Planes,72.0,USA,Medium,2004.0,10.0,4.0,False,44.0
83.32,Planes,72.0,USA,Small,2004.0,11.0,1.0,False,35.0
60.86,Planes,72.0,Italy,Small,2004.0,11.0,4.0,False,43.0
84.77,Planes,72.0,Spain,Medium,2004.0,11.0,2.0,False,40.0
89.9,Planes,72.0,USA,Medium,2004.0,12.0,5.0,False,35.0
62.46,Planes,72.0,Australia,Small,2004.0,12.0,4.0,False,25.0
100.0,Planes,72.0,France,Large,2005.0,2.0,3.0,False,43.0
63.34,Planes,72.0,Spain,Medium,2005.0,3.0,1.0,False,50.0
78.25,Planes,72.0,France,Medium,2005.0,3.0,2.0,False,45.0
81.14,Planes,72.0,USA,Medium,2005.0,4.0,6.0,False,52.0
74.62,Planes,72.0,Italy,Medium,2005.0,5.0,1.0,False,48.0
68.71,Classic Cars,80.0,Philippines,Small,2003.0,3.0,0.0,False,31.0
71.14,Classic Cars,80.0,France,Small,2003.0,5.0,3.0,True,29.0
87.31,Classic Cars,80.0,USA,Small,2003.0,7.0,2.0,False,23.0
64.67,Classic Cars,80.0,USA,Small,2003.0,9.0,4.0,False,31.0
67.1,Classic Cars,80.0,USA,Small,2003.0,10.0,4.0,False,23.0
94.58,Classic Cars,80.0,Australia,Small,2003.0,11.0,1.0,False,24.0
71.14,Classic Cars,80.0,France,Small,2003.0,11.0,1.0,True,28.0
66.29,Classic Cars,80.0,Germany,Small,2003.0,11.0,3.0,False,44.0
92.16,Classic Cars,80.0,France,Small,2004.0,1.0,3.0,False,22.0
70.33,Classic Cars,80.0,Switzerland,Medium,2004.0,2.0,6.0,False,46.0
93.77,Classic Cars,80.0,Denmark,Small,2004.0,4.0,4.0,False,22.0
87.31,Classic Cars,80.0,France,Medium,2004.0,5.0,2.0,False,38.0
83.27,Classic Cars,80.0,USA,Medium,2004.0,6.0,2.0,False,47.0
75.18,Classic Cars,80.0,USA,Medium,2004.0,8.0,0.0,False,48.0
88.12,Classic Cars,80.0,Switzerland,Medium,2004.0,8.0,0.0,False,40.0
80.84,Classic Cars,80.0,Finland,Small,2004.0,9.0,3.0,False,32.0
97.01,Classic Cars,80.0,Germany,Medium,2004.0,10.0,5.0,False,49.0
85.69,Classic Cars,80.0,USA,Medium,2004.0,11.0,2.0,False,43.0
100.0,Classic Cars,80.0,USA,Medium,2004.0,11.0,2.0,False,41.0
100.0,Classic Cars,80.0,France,Medium,2004.0,11.0,2.0,False,30.0
95.39,Classic Cars,80.0,Spain,Small,2004.0,12.0,1.0,False,28.0
100.0,Classic Cars,80.0,Finland,Medium,2005.0,1.0,3.0,False,43.0
100.0,Classic Cars,80.0,Spain,Medium,2005.0,2.0,3.0,False,41.0
82.42,Classic Cars,80.0,USA,Small,2005.0,3.0,4.0,False,30.0
100.0,Trucks and Buses,96.0,Norway,Medium,2003.0,1.0,2.0,False,31.0
100.0,Trucks and Buses,96.0,France,Medium,2003.0,4.0,1.0,False,32.0
96.31,Trucks and Buses,96.0,Spain,Medium,2003.0,5.0,2.0,False,43.0
100.0,Trucks and Buses,96.0,USA,Small,2003.0,7.0,3.0,False,26.0
100.0,Trucks and Buses,96.0,Finland,Medium,2003.0,9.0,6.0,False,27.0
100.0,Trucks and Buses,96.0,Austria,Small,2003.0,10.0,1.0,False,24.0
100.0,Trucks and Buses,96.0,UK,Small,2003.0,11.0,3.0,False,22.0
100.0,Trucks and Buses,96.0,Spain,Medium,2003.0,11.0,4.0,False,46.0
97.27,Trucks and Buses,96.0,France,Medium,2003.0,11.0,1.0,False,37.0
80.9,Trucks and Buses,96.0,USA,Medium,2003.0,12.0,1.0,False,49.0
100.0,Trucks and Buses,96.0,Singapore,Small,2004.0,2.0,2.0,False,21.0
100.0,Trucks and Buses,96.0,USA,Small,2004.0,3.0,3.0,False,25.0
100.0,Trucks and Buses,96.0,USA,Medium,2004.0,5.0,1.0,False,37.0
86.68,Trucks and Buses,96.0,Singapore,Medium,2004.0,6.0,1.0,False,45.0
85.72,Trucks and Buses,96.0,Australia,Small,2004.0,7.0,0.0,False,32.0
82.83,Trucks and Buses,96.0,USA,Small,2004.0,8.0,3.0,False,29.0
83.79,Trucks and Buses,96.0,Sweden,Small,2004.0,9.0,2.0,False,26.0
100.0,Trucks and Buses,96.0,USA,Medium,2004.0,10.0,2.0,False,28.0
87.64,Trucks and Buses,96.0,Canada,Small,2004.0,10.0,4.0,False,27.0
98.18,Trucks and Buses,96.0,USA,Small,2004.0,11.0,4.0,False,20.0
100.0,Trucks and Buses,96.0,USA,Medium,2004.0,11.0,4.0,False,44.0
100.0,Trucks and Buses,96.0,Spain,Medium,2004.0,11.0,0.0,True,42.0
100.0,Trucks and Buses,96.0,Spain,Medium,2004.0,12.0,4.0,False,41.0
100.0,Trucks and Buses,96.0,USA,Medium,2005.0,1.0,6.0,False,26.0
100.0,Trucks and Buses,96.0,USA,Small,2005.0,2.0,3.0,False,26.0
100.0,Trucks and Buses,96.0,Canada,Small,2005.0,5.0,6.0,False,26.0
86.68,Trucks and Buses,96.0,France,Medium,2005.0,5.0,1.0,False,41.0
92.9,Motorcycles,99.0,USA,Small,2003.0,2.0,0.0,False,20.0
100.0,Motorcycles,99.0,Australia,Small,2003.0,4.0,1.0,False,22.0
100.0,Motorcycles,99.0,Spain,Small,2003.0,6.0,4.0,False,23.0
93.9,Motorcycles,99.0,USA,Medium,2003.0,8.0,0.0,False,33.0
100.0,Motorcycles,99.0,USA,Medium,2003.0,10.0,1.0,False,28.0
98.89,Motorcycles,99.0,Norway,Medium,2003.0,11.0,1.0,False,44.0
79.91,Motorcycles,99.0,Japan,Medium,2004.0,1.0,0.0,True,46.0
100.0,Motorcycles,99.0,Australia,Small,2004.0,2.0,4.0,False,21.0
100.0,Motorcycles,99.0,Canada,Medium,2004.0,4.0,4.0,False,41.0
100.0,Motorcycles,99.0,USA,Medium,2004.0,5.0,1.0,False,31.0
79.91,Motorcycles,99.0,USA,Small,2004.0,6.0,0.0,False,31.0
81.91,Motorcycles,99.0,France,Small,2004.0,7.0,4.0,False,23.0
98.89,Motorcycles,99.0,USA,Medium,2004.0,8.0,4.0,False,37.0
100.0,Motorcycles,99.0,Ireland,Small,2004.0,9.0,3.0,False,26.0
79.91,Motorcycles,99.0,USA,Small,2004.0,10.0,4.0,False,24.0
100.0,Motorcycles,99.0,USA,Medium,2004.0,11.0,1.0,False,47.0
63.91,Motorcycles,99.0,USA,Small,2004.0,11.0,0.0,False,45.0
100.0,Motorcycles,99.0,Spain,Medium,2004.0,11.0,2.0,False,55.0
81.17,Motorcycles,99.0,USA,Medium,2004.0,12.0,5.0,False,46.0
100.0,Motorcycles,99.0,Finland,Medium,2005.0,1.0,3.0,False,50.0
100.0,Motorcycles,99.0,France,Medium,2005.0,2.0,3.0,False,37.0
94.9,Motorcycles,99.0,Singapore,Medium,2005.0,3.0,2.0,False,44.0
100.0,Motorcycles,99.0,USA,Medium,2005.0,4.0,6.0,False,49.0
100.0,Motorcycles,99.0,Italy,Medium,2005.0,5.0,1.0,False,45.0
43.45,Motorcycles,40.0,Philippines,Small,2003.0,3.0,0.0,False,27.0
44.66,Motorcycles,40.0,France,Small,2003.0,5.0,3.0,True,31.0
40.23,Motorcycles,40.0,USA,Small,2003.0,7.0,2.0,False,33.0
35.8,Motorcycles,40.0,USA,Small,2003.0,8.0,0.0,False,31.0
35.4,Motorcycles,40.0,USA,Small,2003.0,10.0,4.0,False,35.0
39.83,Motorcycles,40.0,Australia,Small,2003.0,11.0,1.0,False,26.0
45.46,Motorcycles,40.0,France,Small,2003.0,11.0,1.0,True,34.0
32.99,Motorcycles,40.0,Spain,Small,2003.0,11.0,2.0,False,46.0
42.24,Motorcycles,40.0,France,Small,2004.0,1.0,3.0,False,41.0
39.43,Motorcycles,40.0,France,Small,2004.0,2.0,5.0,False,43.0
40.23,Motorcycles,40.0,USA,Small,2004.0,4.0,0.0,False,26.0
48.28,Motorcycles,40.0,France,Small,2004.0,5.0,2.0,False,36.0
32.59,Motorcycles,40.0,USA,Small,2004.0,6.0,2.0,False,20.0
36.61,Motorcycles,40.0,USA,Small,2004.0,8.0,0.0,False,27.0
41.03,Motorcycles,40.0,USA,Small,2004.0,8.0,4.0,False,37.0
42.24,Motorcycles,40.0,Finland,Small,2004.0,9.0,3.0,False,24.0
43.05,Motorcycles,40.0,Germany,Small,2004.0,10.0,5.0,False,36.0
38.22,Motorcycles,40.0,USA,Small,2004.0,11.0,2.0,False,29.0
100.0,Motorcycles,40.0,USA,Medium,2004.0,11.0,2.0,False,28.0
100.0,Motorcycles,40.0,France,Medium,2004.0,11.0,2.0,False,29.0
39.83,Motorcycles,40.0,Spain,Small,2004.0,12.0,1.0,False,38.0
48.28,Motorcycles,40.0,France,Small,2005.0,1.0,3.0,False,48.0
82.46,Motorcycles,40.0,Spain,Medium,2005.0,2.0,3.0,False,40.0
44.56,Motorcycles,40.0,USA,Small,2005.0,3.0,4.0,False,41.0
40.23,Motorcycles,40.0,UK,Small,2005.0,4.0,4.0,False,30.0
47.62,Trucks and Buses,54.0,Spain,Small,2003.0,1.0,4.0,False,35.0
55.73,Trucks and Buses,54.0,France,Small,2003.0,4.0,1.0,False,28.0
51.95,Trucks and Buses,54.0,USA,Small,2003.0,6.0,1.0,False,45.0
45.99,Trucks and Buses,54.0,Finland,Small,2003.0,8.0,4.0,False,24.0
63.85,Trucks and Buses,54.0,Finland,Small,2003.0,9.0,6.0,False,41.0
45.99,Trucks and Buses,54.0,Singapore,Small,2003.0,10.0,2.0,False,48.0
63.31,Trucks and Buses,54.0,UK,Medium,2003.0,11.0,3.0,False,50.0
62.77,Trucks and Buses,54.0,Spain,Small,2003.0,11.0,4.0,False,33.0
43.29,Trucks and Buses,54.0,USA,Small,2003.0,11.0,1.0,False,32.0
60.06,Trucks and Buses,54.0,USA,Small,2003.0,12.0,1.0,False,27.0
55.19,Trucks and Buses,54.0,USA,Small,2004.0,2.0,1.0,False,35.0
54.11,Trucks and Buses,54.0,USA,Small,2004.0,3.0,3.0,False,23.0
48.7,Trucks and Buses,54.0,Spain,Small,2004.0,5.0,2.0,False,35.0
43.83,Trucks and Buses,54.0,Singapore,Small,2004.0,6.0,1.0,False,40.0
47.62,Trucks and Buses,54.0,USA,Small,2004.0,7.0,1.0,False,35.0
55.19,Trucks and Buses,54.0,USA,Small,2004.0,8.0,3.0,False,31.0
46.53,Trucks and Buses,54.0,USA,Small,2004.0,9.0,2.0,False,50.0
57.9,Trucks and Buses,54.0,USA,Small,2004.0,10.0,2.0,False,40.0
45.45,Trucks and Buses,54.0,Canada,Small,2004.0,10.0,4.0,False,38.0
100.0,Trucks and Buses,54.0,Norway,Large,2004.0,11.0,4.0,False,38.0
60.6,Trucks and Buses,54.0,USA,Small,2004.0,11.0,4.0,False,40.0
46.53,Trucks and Buses,54.0,USA,Small,2004.0,12.0,2.0,False,33.0
100.0,Trucks and Buses,54.0,France,Medium,2004.0,12.0,2.0,False,36.0
66.47,Trucks and Buses,54.0,USA,Small,2005.0,1.0,6.0,False,20.0
53.18,Trucks and Buses,54.0,Spain,Small,2005.0,2.0,1.0,False,32.0
62.77,Trucks and Buses,54.0,Spain,Small,2005.0,3.0,1.0,False,36.0
48.7,Trucks and Buses,54.0,Spain,Small,2005.0,5.0,1.0,False,19.0
43.83,Trucks and Buses,54.0,France,Small,2005.0,5.0,1.0,False,11.0
65.87,Trains,62.0,Spain,Medium,2003.0,1.0,4.0,False,49.0
63.38,Trains,62.0,Belgium,Small,2003.0,4.0,4.0,False,27.0
70.84,Trains,62.0,USA,Small,2003.0,6.0,1.0,False,29.0
74.57,Trains,62.0,USA,Medium,2003.0,8.0,4.0,False,42.0
50.95,Trains,62.0,Australia,Small,2003.0,9.0,3.0,False,33.0
53.44,Trains,62.0,Singapore,Small,2003.0,10.0,2.0,False,44.0
64.0,Trains,62.0,Italy,Small,2003.0,11.0,3.0,False,22.0
50.95,Trains,62.0,Spain,Small,2003.0,11.0,4.0,False,48.0
54.68,Trains,62.0,USA,Small,2003.0,11.0,1.0,False,33.0
56.55,Trains,62.0,USA,Small,2003.0,12.0,1.0,False,45.0
52.82,Trains,62.0,Ireland,Small,2004.0,2.0,3.0,False,20.0
60.9,Trains,62.0,Germany,Small,2004.0,3.0,0.0,False,46.0
49.71,Trains,62.0,Finland,Small,2004.0,5.0,2.0,False,40.0
64.63,Trains,62.0,USA,Small,2004.0,7.0,1.0,False,45.0
59.65,Trains,62.0,USA,Small,2004.0,8.0,4.0,False,36.0
67.73,Trains,62.0,USA,Small,2004.0,9.0,2.0,False,31.0
50.33,Trains,62.0,UK,Small,2004.0,10.0,3.0,False,46.0
66.49,Trains,62.0,Denmark,Small,2004.0,10.0,4.0,False,35.0
100.0,Trains,62.0,Norway,Medium,2004.0,11.0,4.0,False,28.0
84.71,Trains,62.0,France,Small,2004.0,11.0,5.0,False,31.0
100.0,Trains,62.0,Spain,Medium,2004.0,12.0,3.0,False,27.0
100.0,Trains,62.0,France,Medium,2004.0,12.0,2.0,False,22.0
99.55,Trains,62.0,USA,Small,2005.0,1.0,6.0,False,30.0
36.07,Trains,62.0,Spain,Small,2005.0,2.0,1.0,False,44.0
60.28,Trains,62.0,Spain,Small,2005.0,3.0,1.0,False,30.0
49.71,Trains,62.0,USA,Small,2005.0,5.0,3.0,False,24.0
75.63,Trucks and Buses,64.0,Norway,Medium,2003.0,1.0,2.0,False,45.0
68.52,Trucks and Buses,64.0,USA,Small,2003.0,3.0,2.0,False,23.0
62.7,Trucks and Buses,64.0,Spain,Small,2003.0,5.0,2.0,False,26.0
60.76,Trucks and Buses,64.0,USA,Small,2003.0,7.0,3.0,False,28.0
58.18,Trucks and Buses,64.0,Singapore,Small,2003.0,9.0,4.0,False,49.0
54.94,Trucks and Buses,64.0,Austria,Small,2003.0,10.0,1.0,False,49.0
74.98,Trucks and Buses,64.0,UK,Small,2003.0,11.0,3.0,False,29.0
64.64,Trucks and Buses,64.0,USA,Medium,2003.0,11.0,3.0,False,49.0
54.94,Trucks and Buses,64.0,France,Small,2003.0,11.0,1.0,False,39.0
58.82,Trucks and Buses,64.0,Canada,Small,2003.0,12.0,4.0,False,36.0
62.05,Trucks and Buses,64.0,Singapore,Small,2004.0,2.0,2.0,False,39.0
73.04,Trucks and Buses,64.0,USA,Small,2004.0,3.0,3.0,False,30.0
69.16,Trucks and Buses,64.0,USA,Medium,2004.0,5.0,1.0,False,44.0
61.41,Trucks and Buses,64.0,Japan,Small,2004.0,6.0,1.0,False,20.0
63.35,Trucks and Buses,64.0,Australia,Small,2004.0,7.0,0.0,False,21.0
77.57,Trucks and Buses,64.0,USA,Small,2004.0,8.0,3.0,False,36.0
71.75,Trucks and Buses,64.0,Sweden,Small,2004.0,9.0,2.0,False,32.0
73.04,Trucks and Buses,64.0,France,Small,2004.0,10.0,0.0,False,36.0
56.24,Trucks and Buses,64.0,Canada,Small,2004.0,10.0,4.0,False,34.0
100.0,Trucks and Buses,64.0,USA,Large,2004.0,11.0,4.0,False,48.0
73.69,Trucks and Buses,64.0,USA,Small,2004.0,11.0,3.0,False,33.0
100.0,Trucks and Buses,64.0,Spain,Medium,2004.0,11.0,0.0,True,31.0
100.0,Trucks and Buses,64.0,Spain,Medium,2004.0,12.0,4.0,False,36.0
100.0,Trucks and Buses,64.0,Australia,Medium,2005.0,1.0,3.0,False,25.0
100.0,Trucks and Buses,64.0,USA,Medium,2005.0,2.0,3.0,False,48.0
69.16,Trucks and Buses,64.0,Canada,Small,2005.0,5.0,6.0,False,27.0
61.41,Trucks and Buses,64.0,Spain,Small,2005.0,5.0,1.0,False,44.0
72.92,Vintage Cars,68.0,Italy,Small,2003.0,2.0,0.0,False,33.0
72.23,Vintage Cars,68.0,Australia,Small,2003.0,4.0,1.0,False,29.0
57.1,Vintage Cars,68.0,Spain,Small,2003.0,6.0,4.0,False,49.0
81.86,Vintage Cars,68.0,Belgium,Small,2003.0,8.0,2.0,False,20.0
73.61,Vintage Cars,68.0,USA,Small,2003.0,10.0,1.0,False,31.0
59.16,Vintage Cars,68.0,Japan,Small,2004.0,1.0,0.0,True,39.0
66.04,Vintage Cars,68.0,Australia,Small,2004.0,2.0,4.0,False,20.0
77.73,Vintage Cars,68.0,Canada,Small,2004.0,4.0,4.0,False,34.0
61.22,Vintage Cars,68.0,USA,Medium,2004.0,5.0,1.0,False,50.0
79.11,Vintage Cars,68.0,Spain,Medium,2004.0,6.0,3.0,False,40.0
63.97,Vintage Cars,68.0,France,Small,2004.0,7.0,4.0,False,28.0
81.86,Vintage Cars,68.0,Norway,Medium,2004.0,8.0,5.0,False,50.0
79.8,Vintage Cars,68.0,Ireland,Small,2004.0,9.0,3.0,False,28.0
66.04,Vintage Cars,68.0,USA,Medium,2004.0,10.0,4.0,False,46.0
59.16,Vintage Cars,68.0,UK,Small,2004.0,11.0,0.0,False,24.0
81.17,Vintage Cars,68.0,Italy,Small,2004.0,11.0,4.0,False,24.0
59.16,Vintage Cars,68.0,Spain,Small,2004.0,11.0,2.0,False,39.0
44.51,Vintage Cars,68.0,USA,Small,2004.0,12.0,5.0,False,40.0
72.33,Vintage Cars,68.0,Australia,Medium,2004.0,12.0,4.0,False,49.0
82.26,Vintage Cars,68.0,France,Medium,2005.0,2.0,3.0,False,44.0
100.0,Vintage Cars,68.0,USA,Medium,2005.0,3.0,3.0,False,35.0
67.41,Vintage Cars,68.0,France,Small,2005.0,3.0,2.0,False,22.0
77.73,Vintage Cars,68.0,USA,Medium,2005.0,4.0,6.0,False,62.0
61.22,Vintage Cars,68.0,Italy,Small,2005.0,5.0,1.0,False,26.0
100.0,Motorcycles,102.0,Philippines,Medium,2003.0,3.0,0.0,False,31.0
86.74,Motorcycles,102.0,France,Small,2003.0,5.0,2.0,False,25.0
89.8,Motorcycles,102.0,USA,Small,2003.0,7.0,2.0,False,30.0
100.0,Motorcycles,102.0,USA,Medium,2003.0,8.0,0.0,False,27.0
100.0,Motorcycles,102.0,USA,Small,2003.0,10.0,4.0,False,23.0
100.0,Motorcycles,102.0,Australia,Medium,2003.0,11.0,1.0,False,34.0
100.0,Motorcycles,102.0,France,Small,2003.0,11.0,1.0,True,22.0
85.72,Motorcycles,102.0,Spain,Medium,2003.0,11.0,2.0,False,42.0
100.0,Motorcycles,102.0,France,Medium,2004.0,1.0,3.0,False,37.0
100.0,Motorcycles,102.0,France,Medium,2004.0,2.0,5.0,False,30.0
100.0,Motorcycles,102.0,USA,Medium,2004.0,4.0,0.0,False,27.0
100.0,Motorcycles,102.0,France,Small,2004.0,5.0,2.0,False,25.0
97.97,Motorcycles,102.0,USA,Medium,2004.0,6.0,2.0,False,34.0
100.0,Motorcycles,102.0,USA,Medium,2004.0,8.0,0.0,False,38.0
100.0,Motorcycles,102.0,USA,Small,2004.0,8.0,4.0,False,26.0
100.0,Motorcycles,102.0,Finland,Medium,2004.0,9.0,3.0,False,38.0
84.7,Motorcycles,102.0,Norway,Medium,2004.0,10.0,4.0,False,50.0
100.0,Motorcycles,102.0,USA,Small,2004.0,11.0,2.0,False,22.0
100.0,Motorcycles,102.0,USA,Medium,2004.0,11.0,2.0,False,32.0
71.02,Motorcycles,102.0,Austria,Small,2004.0,11.0,2.0,False,31.0
100.0,Motorcycles,102.0,Spain,Medium,2004.0,12.0,1.0,False,40.0
100.0,Motorcycles,102.0,USA,Medium,2005.0,1.0,4.0,False,22.0
100.0,Motorcycles,102.0,France,Medium,2005.0,2.0,3.0,False,41.0
48.98,Motorcycles,102.0,USA,Small,2005.0,3.0,4.0,False,45.0
100.0,Motorcycles,102.0,UK,Medium,2005.0,4.0,4.0,False,45.0
40.15,Vintage Cars,43.0,Italy,Small,2003.0,2.0,0.0,False,39.0
50.62,Vintage Cars,43.0,Australia,Small,2003.0,4.0,1.0,False,49.0
50.19,Vintage Cars,43.0,Spain,Small,2003.0,6.0,4.0,False,27.0
36.66,Vintage Cars,43.0,USA,Small,2003.0,8.0,6.0,False,34.0
41.02,Vintage Cars,43.0,Spain,Small,2003.0,10.0,2.0,False,20.0
51.93,Vintage Cars,43.0,USA,Small,2003.0,10.0,1.0,False,48.0
38.4,Vintage Cars,43.0,USA,Small,2003.0,12.0,0.0,False,29.0
41.02,Vintage Cars,43.0,Japan,Small,2004.0,1.0,0.0,True,43.0
46.26,Vintage Cars,43.0,Australia,Small,2004.0,2.0,4.0,False,41.0
35.35,Vintage Cars,43.0,Canada,Small,2004.0,4.0,4.0,False,41.0
